        Frequency / MHz                Port 1 [1] (12)/arg,degrees
                  236.04                       27.956246
                   236.3                       27.494982
                  236.56                       27.014625
                  236.82                       26.536728
                  237.08                       26.052973
                  237.34                       25.530263
                   237.6                       24.933793
                  237.86                       24.252197
                  238.12                       23.506844
                  238.38                       22.737719
                  238.64                       21.975014
                   238.9                       21.216913
                  239.16                       20.430151
                  239.42                        19.57352
                  239.68                       18.627998
                  239.94                       17.612027
                   240.2                       16.569956
                  240.46                       15.540828
                  240.72                       14.530163
                  240.98                         13.5059
                  241.24                       12.421907
                   241.5                       11.252497
                  241.76                       10.013247
                  242.02                       8.7521496
                  242.28                       7.5163445
                  242.54                        6.318807
                   242.8                       5.1300376
                  243.06                       3.9009455
                  243.32                       2.6004015
                  243.58                       1.2404787
                  243.84                     -0.12953938
                   244.1                      -1.4568969
                  244.36                      -2.7218864
                  244.62                      -3.9498339
                  244.88                      -5.1902336
                  245.14                      -6.4786501
                   245.4                      -7.8086766
                  245.66                      -9.1341829
                  245.92                      -10.400377
                  246.18                      -11.580519
                  246.44                      -12.691314
                   246.7                      -13.777029
                  246.96                      -14.874932
                  247.22                      -15.986224
                  247.48                      -17.071493
                  247.74                      -18.072164
                     248                      -18.941364
                  248.26                      -19.663431
                  248.52                      -20.253492
                  248.78                      -20.745053
                  249.04                      -21.180258
                   249.3                       -21.61082
                  249.56                       -22.10448
                  249.82                      -22.743005
                  250.08                      -23.600586
                  250.34                      -24.705982
                   250.6                      -26.009793
                  250.86                      -27.385691
                  251.12                      -28.677574
                  251.38                       -29.76959
                  251.64                      -30.634861
                   251.9                      -31.333931
                  252.16                      -31.968022
                  252.42                       -32.61675
                  252.68                      -33.295709
                  252.94                      -33.957691
                   253.2                      -34.534678
                  253.46                      -34.990151
                  253.72                      -35.345425
                  253.98                      -35.664469
                  254.24                      -36.010331
                   254.5                      -36.403315
                  254.76                      -36.809237
                  255.02                      -37.165893
                  255.28                      -37.428518
                  255.54                      -37.601442
                   255.8                      -37.734599
                  256.06                      -37.888881
                  256.32                      -38.094591
                  256.58                      -38.331458
                  256.84                      -38.544437
                   257.1                      -38.684118
                  257.36                      -38.742508
                  257.62                      -38.759145
                  257.88                      -38.794358
                  258.14                      -38.888536
                   258.4                      -39.035374
                  258.66                      -39.188136
                  258.92                      -39.294936
                  259.18                      -39.337583
                  259.44                      -39.346269
                   259.7                      -39.380387
                  259.96                      -39.489067
                  260.22                      -39.678487
                  260.48                      -39.909078
                  260.74                      -40.125219
                     261                      -40.295949
                  261.26                      -40.436966
                  261.52                      -40.598436
                  261.78                      -40.827352
                  262.04                      -41.130502
                   262.3                      -41.464406
                  262.56                      -41.760192
                  262.82                      -41.965681
                  263.08                      -42.074205
                  263.34                      -42.120663
                   263.6                      -42.149272
                  263.86                      -42.176467
                  264.12                      -42.175431
                  264.38                      -42.093822
                  264.64                       -41.89229
                   264.9                      -41.576231
                  265.16                      -41.198775
                  265.42                      -40.833219
                  265.68                      -40.533057
                  265.94                      -40.306165
                   266.2                        -40.1213
                  266.46                      -39.943051
                  266.72                       -39.77037
                  266.98                      -39.650863
                  267.24                      -39.660067
                   267.5                      -39.858749
                  267.76                      -40.256791
                  268.02                      -40.809654
                  268.28                      -41.451312
                  268.54                      -42.139785
                   268.8                      -42.881085
                  269.06                      -43.713968
                  269.32                      -44.667109
                  269.58                      -45.720696
                  269.84                       -46.80247
                   270.1                      -47.823058
                  270.36                      -48.724538
                  270.62                      -49.506355
                  270.88                      -50.211599
                  271.14                      -50.885594
                   271.4                      -51.536567
                  271.66                      -52.125821
                  271.92                      -52.593665
                  272.18                      -52.901199
                  272.44                      -53.057377
                   272.7                      -53.113334
                  272.96                      -53.129054
                  273.22                      -53.135071
                  273.48                      -53.115037
                  273.74                      -53.021263
                     274                      -52.812098
                  274.26                      -52.484555
                  274.52                      -52.079928
                  274.78                        -51.6592
                  275.04                      -51.264809
                   275.3                      -50.894586
                  275.56                      -50.506466
                  275.82                      -50.051281
                  276.08                      -49.510531
                  276.34                      -48.912705
                   276.6                      -48.317074
                  276.86                      -47.775693
                  277.12                       -47.29928
                  277.38                      -46.851249
                  277.64                      -46.375197
                   277.9                      -45.836681
                  278.16                      -45.249614
                  278.42                      -44.668835
                  278.68                      -44.153661
                  278.94                      -43.727109
                   279.2                      -43.359641
                  279.46                      -42.990286
                  279.72                      -42.570793
                  279.98                      -42.101245
                  280.24                      -41.631907
                   280.5                      -41.229823
                  280.76                      -40.932727
                  281.02                       -40.72263
                  281.28                      -40.539172
                  281.54                       -40.32432
                   281.8                      -40.066337
                  282.06                      -39.811472
                  282.32                      -39.634953
                  282.58                      -39.590799
                  282.84                      -39.675413
                   283.1                      -39.832168
                  283.36                      -39.995351
                  283.62                      -40.141891
                  283.88                      -40.313173
                  284.14                      -40.591097
                   284.4                      -41.044443
                  284.66                      -41.682776
                  284.92                      -42.452133
                  285.18                      -43.277762
                  285.44                       -44.12283
                   285.7                      -45.019031
                  285.96                      -46.046289
                  286.22                        -47.2753
                  286.48                      -48.713306
                  286.74                      -50.293716
                     287                       -51.91922
                  287.26                      -53.525486
                  287.52                       -55.11608
                  287.78                      -56.743613
                  288.04                      -58.453051
                   288.3                      -60.229919
                  288.56                      -61.992757
                  288.82                       -63.63557
                  289.08                      -65.086493
                  289.34                      -66.339037
                   289.6                      -67.437807
                  289.86                      -68.433593
                  290.12                      -69.340184
                  290.38                      -70.121466
                  290.64                      -70.715457
                   290.9                      -71.075955
                  291.16                      -71.202583
                  291.42                      -71.141343
                  291.68                      -70.957349
                  291.94                      -70.696947
                   292.2                       -70.36257
                  292.46                       -69.91659
                  292.72                      -69.311595
                  292.98                      -68.526886
                  293.24                      -67.587775
                   293.5                      -66.555403
                  293.76                      -65.492258
                  294.02                      -64.424464
                  294.28                      -63.326705
                  294.54                      -62.141974
                   294.8                      -60.823868
                  295.06                      -59.373195
                  295.32                      -57.843916
                  295.58                      -56.312305
                  295.84                      -54.827643
                   296.1                      -53.378679
                  296.36                      -51.901977
                  296.62                      -50.328289
                  296.88                      -48.635112
                  297.14                      -46.868621
                   297.4                      -45.117604
                  297.66                      -43.454412
                  297.92                      -41.884191
                  298.18                      -40.341239
                  298.44                      -38.737205
                   298.7                      -37.027201
                  298.96                      -35.246805
                  299.22                      -33.492147
                  299.48                      -31.854242
                  299.74                      -30.353818
                     300                      -28.925826

