        Time / ns                o1,1 (21)/real
               472.45612                   1.9798297e-05
               472.52615                   2.0360214e-05
               472.59619                   2.0890813e-05
                472.6662                   2.1402508e-05
               472.73621                   2.1886157e-05
               472.80624                   2.2343718e-05
               472.87628                   2.2773396e-05
               472.94629                   2.3179213e-05
               473.01633                   2.3558034e-05
               473.08633                   2.3904338e-05
               473.15637                   2.4231635e-05
               473.22641                   2.4530435e-05
               473.29642                   2.4804167e-05
               473.36646                   2.5047902e-05
               473.43646                   2.5268011e-05
                473.5065                   2.5461783e-05
               473.57651                   2.5627913e-05
               473.64655                   2.5764475e-05
               473.71658                   2.5877789e-05
               473.78659                   2.5964828e-05
               473.85663                   2.6021238e-05
               473.92664                    2.605111e-05
               473.99667                   2.6054584e-05
               474.06668                   2.6031385e-05
               474.13672                   2.5979043e-05
               474.20673                   2.5903271e-05
               474.27676                   2.5799065e-05
                474.3468                   2.5666392e-05
               474.41681                   2.5508396e-05
               474.48682                   2.5319983e-05
               474.55685                    2.511007e-05
               474.62689                   2.4867635e-05
               474.69693                   2.4600646e-05
               474.76694                   2.4310471e-05
               474.83694                   2.3991743e-05
               474.90698                   2.3644221e-05
               474.97702                   2.3275968e-05
               475.04706                   2.2882263e-05
               475.11703                   2.2460412e-05
               475.18707                   2.2018619e-05
               475.25711                   2.1555548e-05
               475.32715                   2.1058833e-05
               475.39719                   2.0548032e-05
               475.46716                   2.0009033e-05
                475.5372                   1.9458535e-05
               475.60724                   1.8878045e-05
               475.67728                   1.8279092e-05
               475.74728                   1.7656332e-05
               475.81729                   1.7022741e-05
               475.88733                   1.6360409e-05
               475.95737                   1.5687901e-05
               476.02737                   1.4995901e-05
               476.09741                   1.4284389e-05
               476.16742                   1.3559078e-05
               476.23746                   1.2820416e-05
                476.3075                   1.2062242e-05
                476.3775                   1.1290293e-05
               476.44751                   1.0508035e-05
               476.51755                   9.7122875e-06
               476.58759                   8.9009654e-06
               476.65759                   8.0821992e-06
               476.72763                   7.2501457e-06
               476.79764                   6.4041037e-06
               476.86768                   5.5534151e-06
               476.93771                   4.6900418e-06
               477.00775                   3.8189255e-06
               477.07779                   2.9401615e-06
               477.14774                   2.0537736e-06
               477.21777                      1.1628e-06
               477.28781                   2.6130195e-07
               477.35785                   -6.418457e-07
               477.42789                  -1.5480671e-06
               477.49789                  -2.4601413e-06
               477.56793                  -3.3752085e-06
               477.63797                  -4.2900547e-06
               477.70795                  -5.2099836e-06
               477.77798                  -6.1250657e-06
               477.84799                  -7.0451406e-06
               477.91803                  -7.9577039e-06
               477.98807                  -8.8726356e-06
               478.05811                  -9.7811426e-06
               478.12814                  -1.0683107e-05
               478.19815                  -1.1579504e-05
               478.26819                  -1.2471413e-05
               478.33817                  -1.3349399e-05
                478.4082                   -1.422345e-05
               478.47824                  -1.5081836e-05
               478.54825                  -1.5930424e-05
               478.61829                  -1.6762015e-05
               478.68832                  -1.7580671e-05
               478.75836                  -1.8381035e-05
               478.82837                   -1.916887e-05
               478.89841                  -1.9933777e-05
               478.96838                  -2.0679248e-05
               479.03842                  -2.1402542e-05
               479.10846                  -2.2103473e-05
               479.17847                  -2.2775514e-05
                479.2485                  -2.3426313e-05
               479.31854                  -2.4054234e-05
               479.38858                  -2.4649396e-05
               479.45862                  -2.5218973e-05
               479.52863                  -2.5757745e-05
                479.5986                  -2.6267113e-05
               479.66864                  -2.6747886e-05
               479.73868                  -2.7192515e-05
               479.80872                  -2.7606717e-05
               479.87872                   -2.798724e-05
               479.94876                  -2.8337892e-05
                480.0188                  -2.8653876e-05
               480.08884                  -2.8939776e-05
               480.15887                  -2.9186267e-05
               480.22882                  -2.9402378e-05
               480.29886                  -2.9586201e-05
                480.3689                  -2.9735116e-05
               480.43893                  -2.9855333e-05
               480.50897                  -2.9941915e-05
               480.57898                   -2.999497e-05
               480.64902                  -3.0018977e-05
               480.71906                  -3.0010968e-05
               480.78903                  -2.9975008e-05
               480.85907                  -2.9909488e-05
               480.92908                  -2.9814042e-05
               480.99911                  -2.9694938e-05
               481.06915                  -2.9547142e-05
               481.13919                  -2.9375491e-05
                481.2092                   -2.917768e-05
               481.27924                  -2.8957986e-05
               481.34927                  -2.8715427e-05
               481.41925                   -2.844797e-05
               481.48929                  -2.8164923e-05
               481.55933                   -2.785578e-05
               481.62933                  -2.7529341e-05
               481.69937                  -2.7184962e-05
               481.76941                  -2.6821423e-05
               481.83945                  -2.6439351e-05
               481.90945                  -2.6041784e-05
               481.97949                  -2.5625921e-05
               482.04947                  -2.5192905e-05
               482.11951                  -2.4748793e-05
               482.18954                  -2.4283889e-05
               482.25955                  -2.3805283e-05
               482.32959                  -2.3311088e-05
               482.39963                  -2.2802018e-05
               482.46967                  -2.2277218e-05
                482.5397                  -2.1735885e-05
               482.60971                  -2.1178315e-05
               482.67969                   -2.060843e-05
               482.74973                  -2.0020439e-05
               482.81976                  -1.9412553e-05
                482.8898                  -1.8795527e-05
               482.95981                  -1.8158931e-05
               483.02985                  -1.7506538e-05
               483.09988                  -1.6831949e-05
               483.16992                  -1.6143998e-05
               483.23993                  -1.5438369e-05
               483.30991                  -1.4712845e-05
               483.37994                  -1.3976316e-05
               483.44998                  -1.3213325e-05
               483.52002                  -1.2436252e-05
               483.59006                  -1.1644124e-05
               483.66006                  -1.0829434e-05
                483.7301                  -9.9979225e-06
               483.80014                  -9.1447428e-06
               483.87012                  -8.2783681e-06
               483.94016                  -7.3962092e-06
               484.01016                  -6.4971296e-06
                484.0802                  -5.5800474e-06
               484.15024                  -4.6533114e-06
               484.22028                  -3.7102957e-06
               484.29028                  -2.7503972e-06
               484.36032                  -1.7797458e-06
               484.43036                  -7.9553587e-07
               484.50034                   1.9782412e-07
               484.57037                   1.1996204e-06
               484.64038                   2.2105805e-06
               484.71042                   3.2275254e-06
               484.78046                   4.2567967e-06
               484.85049                   5.2805995e-06
               484.92053                   6.3150987e-06
               484.99054                    7.344162e-06
               485.06058                   8.3787118e-06
               485.13055                   9.4087736e-06
               485.20059                   1.0437835e-05
               485.27063                   1.1463446e-05
               485.34064                   1.2483203e-05
               485.41068                   1.3495595e-05
               485.48071                   1.4492396e-05
               485.55075                   1.5491767e-05
               485.62079                   1.6468141e-05
                485.6908                   1.7434271e-05
               485.76077                   1.8382691e-05
               485.83081                    1.932315e-05
               485.90085                   2.0237407e-05
               485.97089                   2.1137728e-05
               486.04089                   2.2018983e-05
               486.11093                    2.287751e-05
               486.18097                   2.3713699e-05
               486.25101                   2.4519755e-05
               486.32098                   2.5306503e-05
               486.39099                    2.606747e-05
               486.46103                   2.6800839e-05
               486.53107                   2.7504237e-05
                486.6011                   2.8180497e-05
               486.67111                   2.8824918e-05
               486.74115                   2.9438224e-05
               486.81119                   3.0021125e-05
               486.88123                    3.056696e-05
                486.9512                   3.1084979e-05
               487.02124                   3.1565694e-05
               487.09125                   3.2010939e-05
               487.16129                   3.2418378e-05
               487.23132                   3.2791988e-05
               487.30136                   3.3130022e-05
               487.37137                   3.3424913e-05
               487.44141                   3.3685297e-05
               487.51144                   3.3906374e-05
               487.58142                   3.4089157e-05
               487.65146                   3.4229808e-05
               487.72147                   3.4330347e-05
                487.7915                   3.4395151e-05
               487.86154                   3.4416549e-05
               487.93158                   3.4399862e-05
               488.00162                   3.4340756e-05
               488.07162                   3.4246234e-05
               488.14166                   3.4103567e-05
               488.21164                    3.392799e-05
               488.28168                   3.3705714e-05
               488.35172                   3.3451797e-05
               488.42172                   3.3157146e-05
               488.49176                   3.2823224e-05
                488.5618                    3.245187e-05
               488.63184                   3.2052285e-05
               488.70184                   3.1611431e-05
               488.77188                    3.113594e-05
               488.84186                   3.0624451e-05
                488.9119                   3.0086943e-05
               488.98193                   2.9518662e-05
               489.05197                   2.8920183e-05
               489.12198                   2.8292448e-05
               489.19202                    2.763842e-05
               489.26205                   2.6962876e-05
               489.33209                   2.6264612e-05
               489.40207                    2.554718e-05
               489.47208                   2.4808938e-05
               489.54211                   2.4050534e-05
               489.61215                   2.3283081e-05
               489.68219                   2.2493654e-05
                489.7522                   2.1701486e-05
               489.82224                   2.0892752e-05
               489.89227                   2.0076788e-05
               489.96231                   1.9259853e-05
               490.03229                   1.8431498e-05
               490.10229                   1.7601342e-05
               490.17233                   1.6770606e-05
               490.24237                   1.5938198e-05
               490.31241                   1.5104334e-05
               490.38245                   1.4272448e-05
               490.45245                   1.3447616e-05
               490.52249                   1.2622074e-05
               490.59253                   1.1803145e-05
               490.66251                   1.0983786e-05
               490.73254                   1.0177386e-05
               490.80255                   9.3702429e-06
               490.87259                   8.5724887e-06
               490.94263                   7.7816649e-06
               491.01266                   6.9968187e-06
                491.0827                   6.2133386e-06
               491.15271                   5.4421648e-06
               491.22275                   4.6714667e-06
               491.29272                   3.9051151e-06
               491.36276                   3.1427205e-06
                491.4328                   2.3865659e-06
               491.50281                   1.6319717e-06
               491.57285                   8.7568071e-07
               491.64288                   1.2165847e-07
               491.71292                  -6.2840184e-07
               491.78293                  -1.3800865e-06
               491.85297                  -2.1365988e-06
               491.92294                  -2.8947088e-06
               491.99298                  -3.6515748e-06
               492.06302                  -4.4198778e-06
               492.13303                  -5.1864063e-06
               492.20306                  -5.9625563e-06
                492.2731                  -6.7399828e-06
               492.34314                  -7.5241132e-06
               492.41318                  -8.3152036e-06
               492.48312                  -9.1120255e-06
               492.55316                  -9.9114632e-06
                492.6232                  -1.0719957e-05
               492.69324                  -1.1533139e-05
               492.76328                  -1.2349713e-05
               492.83328                  -1.3172404e-05
               492.90332                  -1.3995739e-05
               492.97336                  -1.4825905e-05
                493.0434                  -1.5648768e-05
               493.11337                  -1.6474542e-05
               493.18338                  -1.7301489e-05
               493.25342                  -1.8119112e-05
               493.32346                  -1.8936951e-05
               493.39349                  -1.9744186e-05
               493.46353                   -2.054407e-05
               493.53354                  -2.1331416e-05
               493.60358                  -2.2105072e-05
               493.67361                  -2.2867693e-05
               493.74359                  -2.3608729e-05
               493.81363                  -2.4331752e-05
               493.88364                  -2.5032134e-05
               493.95367                   -2.571185e-05
               494.02371                  -2.6364318e-05
               494.09375                  -2.6987105e-05
               494.16376                  -2.7583534e-05
                494.2338                  -2.8144917e-05
               494.30383                   -2.867384e-05
               494.37381                  -2.9168028e-05
               494.44385                  -2.9627719e-05
               494.51385                  -3.0050005e-05
               494.58389                  -3.0427465e-05
               494.65393                  -3.0767565e-05
               494.72397                  -3.1067491e-05
               494.79401                  -3.1326908e-05
               494.86401                  -3.1542422e-05
               494.93399                  -3.1719046e-05
               495.00403                  -3.1846401e-05
               495.07407                  -3.1936299e-05
                495.1441                   -3.197847e-05
               495.21411                   -3.198217e-05
               495.28415                  -3.1940541e-05
               495.35419                  -3.1859563e-05
               495.42422                  -3.1733991e-05
               495.49426                  -3.1572123e-05
               495.56421                  -3.1368683e-05
               495.63425                  -3.1131814e-05
               495.70428                  -3.0854007e-05
               495.77432                  -3.0538584e-05
               495.84436                  -3.0189787e-05
               495.91437                  -2.9807225e-05
               495.98441                  -2.9395549e-05
               496.05444                  -2.8952254e-05
               496.12448                  -2.8475386e-05
               496.19446                   -2.797476e-05
               496.26447                  -2.7445332e-05
                496.3345                  -2.6891928e-05
               496.40454                  -2.6311083e-05
               496.47458                  -2.5712548e-05
               496.54459                  -2.5086254e-05
               496.61462                   -2.444269e-05
               496.68466                  -2.3775736e-05
                496.7547                  -2.3097278e-05
               496.82468                  -2.2397762e-05
               496.89471                  -2.1676686e-05
               496.96472                  -2.0944555e-05
               497.03476                  -2.0195328e-05
                497.1048                  -1.9430527e-05
               497.17484                   -1.865113e-05
               497.24484                   -1.785769e-05
               497.31488                  -1.7051327e-05
               497.38492                  -1.6233478e-05
                497.4549                  -1.5400165e-05
               497.52493                  -1.4559151e-05
               497.59494                  -1.3705628e-05
               497.66498                  -1.2839121e-05
               497.73502                  -1.1961445e-05
               497.80505                  -1.1075812e-05
               497.87509                  -1.0181485e-05
                497.9451                  -9.2746586e-06
               498.01508                  -8.3557607e-06
               498.08511                   -7.432041e-06
               498.15515                  -6.5012487e-06
               498.22519                  -5.5615787e-06
                498.2952                  -4.6164237e-06
               498.36523                  -3.6685767e-06
               498.43527                  -2.7158237e-06
               498.50531                   -1.754564e-06
               498.57532                  -7.9837707e-07
               498.64529                   1.6551431e-07
               498.71533                   1.1258128e-06
               498.78537                    2.088974e-06
               498.85541                   3.0439292e-06
               498.92545                   4.0006435e-06
               498.99545                   4.9476671e-06
               499.06549                   5.8887795e-06
               499.13553                   6.8240824e-06
               499.20557                   7.7453051e-06
               499.27554                   8.6588434e-06
               499.34555                   9.5566829e-06
               499.41559                    1.044453e-05
               499.48563                   1.1311117e-05
               499.55566                   1.2159084e-05
               499.62567                   1.2990226e-05
               499.69571                   1.3799015e-05
               499.76575                   1.4590903e-05
               499.83578                   1.5349671e-05
               499.90576                   1.6091404e-05
               499.97577                   1.6804986e-05
               500.04581                   1.7491377e-05
               500.11584                   1.8148801e-05
               500.18588                   1.8775996e-05
               500.25592                    1.937392e-05
               500.32593                   1.9945874e-05
               500.39597                    2.048297e-05
                 500.466                   2.0990619e-05
               500.53598                   2.1465525e-05
               500.60602                   2.1910466e-05
               500.67603                   2.2323817e-05
               500.74606                    2.270519e-05
                500.8161                   2.3056831e-05
               500.88614                   2.3376342e-05
               500.95618                   2.3660879e-05
               501.02618                   2.3922117e-05
               501.09616                   2.4152818e-05
                501.1662                   2.4353152e-05
               501.23624                   2.4528332e-05
               501.30627                   2.4673805e-05
               501.37628                   2.4795152e-05
               501.44632                   2.4895789e-05
               501.51636                   2.4970721e-05
                501.5864                   2.5018873e-05
                501.6564                    2.505315e-05
               501.72638                   2.5060028e-05
               501.79642                    2.505148e-05
               501.86646                   2.5019108e-05
               501.93649                   2.4976229e-05
                502.0065                   2.4910756e-05
               502.07654                   2.4832665e-05
               502.14658                   2.4737186e-05
               502.21661                   2.4626957e-05
               502.28665                   2.4507724e-05
               502.35663                   2.4372395e-05
               502.42664                   2.4223522e-05
               502.49667                    2.406364e-05
               502.56671                   2.3892448e-05
               502.63675                   2.3708815e-05
               502.70676                   2.3514482e-05
               502.77679                   2.3308849e-05
               502.84683                   2.3090848e-05
               502.91687                   2.2863491e-05
               502.98685                   2.2620503e-05
               503.05685                   2.2370377e-05
               503.12689                    2.210711e-05
               503.19693                   2.1830909e-05
               503.26697                   2.1544636e-05
               503.33701                   2.1238997e-05
               503.40701                   2.0925114e-05
               503.47705                   2.0593658e-05
               503.54703                   2.0249756e-05
               503.61707                   1.9891029e-05
                503.6871                   1.9514124e-05
               503.75711                   1.9119738e-05
               503.82715                   1.8715564e-05
               503.89719                   1.8288842e-05
               503.96722                   1.7845985e-05
               504.03723                    1.738137e-05
               504.10727                   1.6906099e-05
               504.17725                   1.6409324e-05
               504.24728                   1.5890733e-05
               504.31732                     1.53533e-05
               504.38733                   1.4799464e-05
               504.45737                   1.4225439e-05
                504.5274                   1.3634524e-05
               504.59744                   1.3023119e-05
               504.66748                   1.2391349e-05
               504.73749                   1.1742486e-05
               504.80746                   1.1076834e-05
                504.8775                   1.0393337e-05
               504.94754                   9.6959966e-06
               505.01758                   8.9778741e-06
               505.08759                   8.2494043e-06
               505.15762                   7.5029802e-06
               505.22766                   6.7431583e-06
                505.2977                   5.9742933e-06
               505.36774                   5.1903567e-06
               505.43768                   4.3982623e-06
               505.50772                   3.5962512e-06
               505.57776                   2.7833232e-06
                505.6478                   1.9671361e-06
               505.71783                   1.1428091e-06
               505.78784                   3.1805112e-07
               505.85788                  -5.1131678e-07
               505.92792                  -1.3419395e-06
               505.99796                  -2.1780056e-06
               506.06793                  -3.0104341e-06
               506.13794                  -3.8347866e-06
               506.20798                  -4.6584364e-06
               506.27802                   -5.481209e-06
               506.34805                  -6.2953777e-06
               506.41806                  -7.0995543e-06
                506.4881                  -7.8972689e-06
               506.55814                  -8.6835953e-06
               506.62811                  -9.4595043e-06
               506.69815                  -1.0222242e-05
               506.76819                   -1.097472e-05
                506.8382                  -1.1711009e-05
               506.90823                  -1.2429036e-05
               506.97827                  -1.3134973e-05
               507.04831                  -1.3822492e-05
               507.11832                  -1.4489783e-05
               507.18835                  -1.5140781e-05
               507.25833                  -1.5773256e-05
               507.32837                  -1.6382981e-05
               507.39841                  -1.6972625e-05
               507.46841                  -1.7540566e-05
               507.53845                  -1.8089708e-05
               507.60849                  -1.8615778e-05
               507.67853                  -1.9117095e-05
               507.74857                  -1.9600549e-05
               507.81857                  -2.0061061e-05
               507.88855                  -2.0492022e-05
               507.95859                  -2.0903963e-05
               508.02863                  -2.1295618e-05
               508.09866                  -2.1659407e-05
               508.16867                  -2.2001477e-05
               508.23871                  -2.2318316e-05
               508.30875                  -2.2614151e-05
               508.37878                  -2.2887447e-05
               508.44879                  -2.3137838e-05
               508.51877                  -2.3362585e-05
               508.58881                  -2.3567283e-05
               508.65884                  -2.3746734e-05
               508.72888                  -2.3906952e-05
               508.79892                  -2.4045221e-05
               508.86893                  -2.4157111e-05
               508.93896                  -2.4247765e-05
                 509.009                  -2.4319363e-05
               509.07904                  -2.4372977e-05
               509.14902                  -2.4393617e-05
               509.21902                   -2.440386e-05
               509.28906                  -2.4391293e-05
                509.3591                  -2.4357925e-05
               509.42914                  -2.4304074e-05
               509.49915                  -2.4229381e-05
               509.56918                  -2.4139468e-05
               509.63922                  -2.4018995e-05
                509.7092                  -2.3885887e-05
               509.77924                  -2.3733082e-05
               509.84924                  -2.3561046e-05
               509.91928                  -2.3368348e-05
               509.98932                  -2.3151795e-05
               510.05936                   -2.291991e-05
               510.12939                  -2.2666427e-05
                510.1994                  -2.2394242e-05
               510.26944                  -2.2106118e-05
               510.33942                  -2.1792521e-05
               510.40945                  -2.1461881e-05
               510.47949                  -2.1111697e-05
                510.5495                  -2.0744008e-05
               510.61954                  -2.0350273e-05
               510.68958                  -1.9937774e-05
               510.75961                  -1.9506664e-05
               510.82965                   -1.906004e-05
               510.89966                   -1.858718e-05
               510.96964                  -1.8096805e-05
               511.03967                  -1.7587981e-05
               511.10971                  -1.7056678e-05
               511.17975                  -1.6502872e-05
               511.24976                   -1.593551e-05
               511.31979                  -1.5344616e-05
               511.38983                  -1.4734447e-05
               511.45987                  -1.4104144e-05
               511.52988                  -1.3454223e-05
               511.59985                   -1.278979e-05
               511.66989                  -1.2105928e-05
               511.73993                  -1.1403794e-05
               511.80997                  -1.0681611e-05
               511.87997                  -9.9466206e-06
               511.95001                  -9.1950324e-06
               512.02008                  -8.4232997e-06
               512.09009                  -7.6425131e-06
               512.16003                  -6.8445793e-06
                512.2301                  -6.0393609e-06
               512.30011                  -5.2187943e-06
               512.37018                  -4.3926848e-06
               512.44019                  -3.5539913e-06
               512.51019                  -2.7066933e-06
               512.58026                  -1.8571961e-06
               512.65027                  -9.9810745e-07
               512.72028                  -1.3862787e-07
               512.79028                   7.2345432e-07
               512.86029                   1.5888193e-06
               512.93036                   2.4497715e-06
               513.00037                   3.3077886e-06
               513.07037                   4.1628491e-06
               513.14044                    5.009013e-06
               513.21045                   5.8502119e-06
               513.28052                   6.6801545e-06
               513.35052                   7.4977911e-06
               513.42053                   8.3080413e-06
               513.49054                   9.0966314e-06
               513.56055                    9.867952e-06
               513.63062                   1.0623185e-05
               513.70062                   1.1363265e-05
               513.77063                   1.2079765e-05
                513.8407                   1.2776786e-05
               513.91071                   1.3441435e-05
               513.98077                   1.4087839e-05
               514.05072                    1.470368e-05
               514.12073                   1.5293817e-05
                514.1908                   1.5860649e-05
                514.2608                   1.6394437e-05
               514.33087                   1.6897549e-05
               514.40088                   1.7373606e-05
               514.47089                   1.7819031e-05
               514.54095                   1.8231405e-05
               514.61096                   1.8613306e-05
               514.68097                   1.8964533e-05
               514.75098                   1.9284647e-05
               514.82098                   1.9576606e-05
               514.89105                   1.9835707e-05
               514.96106                   2.0066595e-05
               515.03113                   2.0267695e-05
               515.10114                   2.0438454e-05
               515.17114                   2.0587297e-05
               515.24115                   2.0704698e-05
               515.31116                   2.0795474e-05
               515.38123                   2.0865484e-05
               515.45123                   2.0911586e-05
               515.52124                   2.0936908e-05
               515.59131                   2.0942405e-05
               515.66132                   2.0931258e-05
               515.73138                   2.0899102e-05
               515.80139                   2.0853553e-05
               515.87134                   2.0789204e-05
               515.94141                   2.0718671e-05
               516.01141                   2.0632535e-05
               516.08148                   2.0533867e-05
               516.15149                   2.0430876e-05
                516.2215                   2.0319196e-05
               516.29156                   2.0200288e-05
               516.36157                   2.0078831e-05
               516.43164                   1.9951072e-05
               516.50159                   1.9815814e-05
               516.57159                   1.9687333e-05
               516.64166                   1.9547237e-05
               516.71167                    1.941182e-05
               516.78174                   1.9272014e-05
               516.85175                   1.9135241e-05
               516.92175                   1.8997061e-05
               516.99182                   1.8856672e-05
               517.06183                   1.8719333e-05
               517.13184                    1.857712e-05
               517.20184                   1.8433184e-05
               517.27185                   1.8286823e-05
               517.34192                   1.8139179e-05
               517.41193                   1.7988474e-05
               517.48199                   1.7830598e-05
                 517.552                   1.7669385e-05
               517.62201                   1.7498824e-05
               517.69208                   1.7322689e-05
               517.76202                   1.7132626e-05
               517.83209                   1.6934453e-05
                517.9021                   1.6722895e-05
               517.97211                   1.6498974e-05
               518.04218                   1.6256769e-05
               518.11218                   1.5998532e-05
               518.18219                   1.5720198e-05
               518.25226                   1.5422334e-05
                518.3222                    1.510659e-05
               518.39227                   1.4767112e-05
               518.46228                   1.4400483e-05
               518.53229                   1.4011057e-05
               518.60236                   1.3592916e-05
               518.67236                   1.3156096e-05
               518.74243                   1.2688157e-05
               518.81244                   1.2190722e-05
               518.88245                   1.1665412e-05
               518.95245                   1.1113958e-05
               519.02246                   1.0527592e-05
               519.09253                   9.9169811e-06
               519.16254                   9.2784003e-06
               519.23254                   8.6160617e-06
               519.30261                    7.919276e-06
               519.37262                    7.202756e-06
               519.44269                   6.4606988e-06
                519.5127                   5.6887802e-06
               519.58264                   4.8999646e-06
               519.65271                   4.0889981e-06
               519.72272                    3.262468e-06
               519.79279                   2.4175795e-06
               519.86279                   1.5560539e-06
                519.9328                   6.8304564e-07
               520.00287                  -2.0328395e-07
               520.07288                  -1.0945241e-06
               520.14294                  -1.9970807e-06
               520.21289                  -2.8955342e-06
                520.2829                  -3.8031419e-06
               520.35297                  -4.7050653e-06
               520.42297                  -5.6019007e-06
               520.49304                   -6.496291e-06
               520.56305                  -7.3760516e-06
               520.63306                  -8.2510005e-06
               520.70312                  -9.1130469e-06
               520.77307                   -9.953972e-06
               520.84314                  -1.0776402e-05
               520.91315                  -1.1581727e-05
               520.98315                    -1.23666e-05
               521.05322                  -1.3125544e-05
               521.12323                  -1.3861791e-05
                521.1933                  -1.4569472e-05
               521.26331                   -1.524651e-05
               521.33331                  -1.5900439e-05
               521.40332                  -1.6519818e-05
               521.47333                   -1.710877e-05
                521.5434                  -1.7663888e-05
                521.6134                  -1.8190798e-05
               521.68341                  -1.8681942e-05
               521.75348                  -1.9140662e-05
               521.82349                  -1.9563715e-05
               521.89355                  -1.9958794e-05
               521.96356                  -2.0318561e-05
               522.03351                  -2.0648091e-05
               522.10358                  -2.0940206e-05
               522.17358                  -2.1202984e-05
               522.24365                  -2.1434804e-05
               522.31366                  -2.1635869e-05
               522.38367                  -2.1811245e-05
               522.45374                  -2.1951317e-05
               522.52374                  -2.2073609e-05
               522.59375                  -2.2155553e-05
               522.66376                  -2.2216567e-05
               522.73376                  -2.2250384e-05
               522.80383                  -2.2262342e-05
               522.87384                  -2.2250486e-05
               522.94391                  -2.2217824e-05
               523.01392                  -2.2156244e-05
               523.08392                  -2.2077882e-05
               523.15399                  -2.1978278e-05
                 523.224                  -2.1852602e-05
               523.29401                  -2.1713104e-05
               523.36401                  -2.1556649e-05
               523.43402                  -2.1378006e-05
               523.50409                  -2.1182972e-05
                523.5741                   -2.096579e-05
                523.6441                  -2.0734986e-05
               523.71417                  -2.0489517e-05
               523.78418                  -2.0224743e-05
               523.85419                  -1.9939396e-05
               523.92419                  -1.9644509e-05
                523.9942                  -1.9326097e-05
               524.06427                  -1.8996869e-05
               524.13428                  -1.8646484e-05
               524.20435                  -1.8281771e-05
               524.27435                  -1.7905864e-05
               524.34436                  -1.7507124e-05
               524.41443                   -1.709619e-05
               524.48438                  -1.6667645e-05
               524.55444                  -1.6224192e-05
               524.62445                  -1.5765916e-05
               524.69446                  -1.5291736e-05
               524.76453                  -1.4807989e-05
               524.83453                  -1.4301027e-05
                524.9046                   -1.378219e-05
               524.97461                  -1.3250758e-05
               525.04462                  -1.2709093e-05
               525.11462                  -1.2153277e-05
               525.18463                  -1.1588109e-05
                525.2547                  -1.1007154e-05
               525.32471                  -1.0419105e-05
               525.39471                   -9.819526e-06
               525.46478                  -9.2133578e-06
               525.53479                  -8.6018517e-06
               525.60486                  -7.9798328e-06
               525.67487                  -7.3508882e-06
               525.74481                  -6.7224951e-06
               525.81488                  -6.0885823e-06
               525.88489                  -5.4515081e-06
               525.95496                  -4.8160414e-06
               526.02496                  -4.1759749e-06
               526.09497                  -3.5383002e-06
               526.16504                  -2.9042264e-06
               526.23505                  -2.2742074e-06
               526.30511                  -1.6455469e-06
               526.37506                  -1.0195681e-06
               526.44507                  -4.0260997e-07
               526.51514                   2.1156863e-07
               526.58514                   8.1610506e-07
               526.65521                   1.4120196e-06
               526.72522                   2.0018267e-06
               526.79523                   2.5819324e-06
                526.8653                   3.1530622e-06
               526.93524                   3.7144994e-06
               527.00531                   4.2675356e-06
               527.07532                   4.8082479e-06
               527.14532                   5.3402105e-06
               527.21539                   5.8626192e-06
                527.2854                   6.3757043e-06
               527.35547                   6.8747149e-06
               527.42548                   7.3618107e-06
               527.49548                   7.8479889e-06
               527.56549                    8.322073e-06
                527.6355                   8.7844091e-06
               527.70557                   9.2401406e-06
