        Frequency / MHz                Port 1 [1] (6)/arg,degrees
                  248.26                      -59.255301
                  248.52                      -59.526968
                  248.78                       -59.81955
                  249.04                       -60.12773
                   249.3                      -60.393585
                  249.56                      -60.554635
                  249.82                      -60.591768
                  250.08                      -60.544345
                  250.34                      -60.484859
                   250.6                       -60.47166
                  250.86                      -60.511278
                  251.12                      -60.556168
                  251.38                      -60.539761
                  251.64                        -60.4235
                   251.9                      -60.222693
                  252.16                      -59.994914
                  252.42                      -59.800131
                  252.68                      -59.659378
                  252.94                      -59.540143
                   253.2                      -59.379116
                  253.46                      -59.126083
                  253.72                      -58.777707
                  253.98                      -58.378654
                  254.24                      -57.990427
                   254.5                      -57.648935
                  254.76                      -57.339462
                  255.02                      -57.006916
                  255.28                      -56.594437
                  255.54                      -56.082915
                   255.8                      -55.504283
                  256.06                      -54.920278
                  256.32                      -54.380982
                  256.58                      -53.890912
                  256.84                      -53.406614
                   257.1                      -52.868179
                  257.36                      -52.242492
                  257.62                      -51.547918
                  257.88                      -50.843783
                  258.14                      -50.191608
                   258.4                      -49.613937
                  258.66                      -49.079583
                  258.92                      -48.526739
                  259.18                      -47.907894
                  259.44                      -47.224701
                   259.7                      -46.528542
                  259.96                      -45.886249
                  260.22                      -45.333839
                  260.48                       -44.85056
                  260.74                      -44.372637
                     261                      -43.837597
                  261.26                      -43.227515
                  261.52                      -42.580823
                  261.78                      -41.964568
                  262.04                      -41.425789
                   262.3                      -40.955735
                  262.56                      -40.493121
                  262.82                      -39.964968
                  263.08                      -39.335958
                  263.34                      -38.631531
                   263.6                      -37.918909
                  263.86                      -37.258793
                  264.12                      -36.660942
                  264.38                      -36.075609
                  264.64                      -35.428078
                   264.9                      -34.672088
                  265.16                       -33.82449
                  265.42                      -32.957066
                  265.68                       -32.15076
                  265.94                      -31.443452
                   266.2                      -30.808497
                  266.46                      -30.180643
                  266.72                      -29.511559
                  266.98                      -28.815276
                  267.24                       -28.17097
                   267.5                      -27.679983
                  267.76                      -27.405642
                  268.02                      -27.337782
                  268.28                       -27.40783
                  268.54                      -27.543424
                   268.8                       -27.72168
                  269.06                      -27.981109
                  269.32                      -28.382358
                  269.58                      -28.944814
                  269.84                      -29.604801
                   270.1                      -30.227332
                  270.36                      -30.664186
                  270.62                       -30.81729
                  270.88                      -30.665524
                  271.14                      -30.241734
                   271.4                      -29.579716
                  271.66                       -28.66879
                  271.92                      -27.447676
                  272.18                      -25.842599
                  272.44                      -23.824413
                   272.7                      -21.446176
                  272.96                       -18.83303
                  273.22                      -16.125376
                  273.48                      -13.410175
                  273.74                      -10.688787
                     274                      -7.9057537
                  274.26                      -5.0177627
                  274.52                      -2.0516522
                  274.78                      0.89259921
                  275.04                       3.6978057
                   275.3                       6.3031996
                  275.56                       8.7404376
                  275.82                       11.105356
                  276.08                       13.485851
                  276.34                       15.897115
                   276.6                       18.270175
                  276.86                       20.501263
                  277.12                       22.525194
                  277.38                       24.360088
                  277.64                       26.093262
                   277.9                       27.819169
                  278.16                       29.572615
                  278.42                       31.304139
                  278.68                       32.914515
                  278.94                       34.322958
                   279.2                        35.52158
                  279.46                       36.580356
                  279.72                       37.599603
                  279.98                       38.641227
                  280.24                       39.685901
                   280.5                       40.646465
                  280.76                       41.427831
                  281.02                       41.992391
                  281.28                       42.388081
                  281.54                       42.719588
                   281.8                       43.078982
                  282.06                       43.482182
                  282.32                       43.857233
                  282.58                       44.093576
                  282.84                       44.118886
                   283.1                       43.952928
                  283.36                       43.701132
                  283.62                       43.486703
                  283.88                       43.365036
                  284.14                        43.28339
                   284.4                       43.116982
                  284.66                       42.756845
                  284.92                       42.190938
                  285.18                       41.522796
                  285.44                       40.907325
                   285.7                        40.44282
                  285.96                       40.099729
                  286.22                       39.741489
                  286.48                       39.222121
                  286.74                       38.494049
                     287                       37.652883
                  287.26                        36.87982
                  287.52                        36.31378
                  287.78                       35.949347
                  288.04                       35.639938
                   288.3                       35.201259
                  288.56                       34.542616
                  288.82                       33.738903
                  289.08                        32.98602
                  289.34                       32.459723
                   289.6                       32.182986
                  289.86                       32.005471
                  290.12                       31.705624
                  290.38                       31.142215
                  290.64                       30.357666
                   290.9                       29.556473
                  291.16                       28.957475
                  291.42                       28.626651
                  291.68                       28.422855
                  291.94                       28.091798
                   292.2                       27.438266
                  292.46                       26.467879
                  292.72                       25.397768
                  292.98                       24.504668
                  293.24                       23.915275
                   293.5                       23.509445
                  293.76                       23.004861
                  294.02                       22.154396
                  294.28                       20.931362
                  294.54                       19.574593
                   294.8                       18.429426
                  295.06                       17.690719
                  295.32                       17.263634
                  295.58                        16.84256
                  295.84                       16.132207
                   296.1                        15.06808
                  296.36                       13.890472
                  296.62                       12.986356
                  296.88                       12.601486
                  297.14                       12.666043
                   297.4                       12.858038
                  297.66                       12.828027
                  297.92                       12.438958
                  298.18                       11.875239
                  298.44                       11.513718
                   298.7                       11.618953
                  298.96                       12.104751
                  299.22                       12.530017
                  299.48                       12.292133
                  299.74                       10.914897
                     300                       8.3321827

